text,label
ده احنا نيجي نغسل الهدوم السطح,0
حاطه دماغي فستان اي مناسبه عندك يارب عشان البسه,0
انتي ازاايي تعملي اللي انا كنت هعمله كنت مكانك عادي واحتمال كنت اعمل اكتر,0
الا محد دخل قالي نهارك اسود حتي,0
لوحه القهوه العنيده,0
بيبطل سجاير اسبوع,0
وعدتك ووعديتني,0
نسينا ومحلفناش,0
الدنيا انت اللي رح نقيك,0
والله العظيم انا مش خايفه انا مرعوبه,0
حبيبتي بنسي تفكرني الحاجات بيكي,0
تيجو نعمل اندومي,0
اول بفتكر شهر رمضان طول بيجي بالي الفول بالبيض,0
امي طول الشهر بتطفحهولها طفح كدا,1
عاوزه ابقا مرفهه لدرجه اني افطر كورن فليكس,0
افتكريني الليل يليل,0
شخصي المفضل الوحيد العيله انهارده قالي ان زعلي ميفرقش معاه وانو اخر حاجه ممكن يهتم بيها قدام الناس الشارع سمعت صوت قلبي بيتكسر,1
القطه بتاعتي رجعالي فار راس,0
عرفت احد الاصدقاء ان الاكس لسه بيراقبني انا حاليا ماسكه نفسي بالعافيه اني ادخل ابعتلو اغنيهمالكبتاعه عمرو دياب بجدد,0
يرجاله المفروض حد يهددنا نتصل اي,0
احلي سيركل اتحطيت اللي حطاني,0
يروح يحلق حواجبه,0
هحفظها عشان هنزل صوره الحبيب الشهر دا او الجاي بالكتير,0
امي بتقولي تعيب قوم الا الصلاه والصوم,0
دور برد ماسكني ونازل فيا طحن,0
شخص معندوش طاقه زيي مستحيل يديك شعور مزييف,0
الالفاظ يوسف بلاش الالفاظ دي عشان جيل صغير بيتابعك ارتقي الفاظك شويه يعني بلاش فه خه دي عشان ناس بتابعك,1
تويتر كلو خرج بعضو الا انا تقريبا,0
الوحده,0
لقد هرمنا,0
راحه الجاهلين لذه العارفين,1
وحشتني ايام نعيم الجهل بدل مانا مفشوخه جحيم الوعي كدا,1
يمسافر وحدك وفايتني,0
اهلي سابو الصيف كلو وقررو يروحو البحر يوم الجمعه,0
انا الوحيده اللي شايفه ان اغنيه زمان ولد رسام اغنيه بضينه وكرينج,1
احنا ليه مش بنموت,0
عادي يسطا امك بنت متناكه ومعرفتش تربيك ومحدش اتكلم,1
وياريت انساكي عشان اعرف احب طريقي,0
حلمه مشافش النور لكنه مات بيحاول,0
دا كنت فاكر اني عارف ان انا ونتي حاجه تانيه بجد مش اغنيه,0
ترجعو السيركل ونبي عامله زعارير كتير شعري وعاوزه انزلها,0
عرصولي ضروري,1
احنا عندنا راجل يحكم البلد بجد خد منكم تعويض ورق الكارتون اللي عاملينو دا,1
ثقافه مين اللي تنشرها مصر يلهدانتو الكعبه مكانش حد سمع عنكو,1
انا يوم سناب,0
انا قاعد طفل رجلي وشويه وهعيط الكرينج,0
عيل عرص لطيف,1
يجماعهه جماعه انا لقيت نفسي زهقانه دخلت دورت اكك الاكس بتاعتو ونزلت نيك عشان اجيب كومنتاتهم وانكد انا كدا غلطانه,1
عملت خناقه دماغي ومستنياه يصحي عشان اطلع ميتين امو,1
خخ متصبرنيش بوعود وكلام معسول وعهود,0
ميتين ام الانسان الصبح,1
ساعه ونص اهات الهضبه,0
المشكله ان الناس اللي عندي تويتر عندي سناب عندي انستا اعوز اهرب حد ومردش مش هعرف اصيح اي ابلكشين,0
جايه اشقطكو,1
خلصتو صياح,0
رجعتلو,0
المهم ان الشخص دا ميعرفنيش انا عمري شوفت الاكك بتاعو وكاتبلي كدا دخلت اشوف دنيتو اي وكدا اكتشفت انو حرفيا بيعمل الكل كدا ومحتواه كلو انو يقول الناس كلام دا,0
اغاني مسار اجباري كفليه تهدملي سنين الموف اون وتخليني انهار,1
يعني معتخلينيش دايما بالك,0
جايه المستقبل وبقولك هتندم,0
انا يومها كنت اعرف اننا هنوصل زماني قطعت لساني اقولو ونا كمان,0
عاش ومات بيموف اون,1
انا حد قالي بحبك تاني هركبو,1
كتبت دا شافها ومردش,0
تويتر طلع بيساعدني الموف اون والله,0
دخلت مسحت رقم الاكس عشان اموف اون جامد اوي,0
ثانكس جاد حافظاه,0
علاقتي تويتر معقده اسيب الاكس ارجع تويتر,0
خخ هاتو السناب,1
ازاي ممكن تقدر تنام بليل ونت كنت السبب موت حد,0
ازاي قادر تتعامل عادي يومك ونت عيله بتدعي يوم ونت سبب رءيسي حرمانهم شخص عزيز عليهم,0
المهم يشباب انهارده عاوز يتحرش بيا وبعدت عنو وقولتلو كسمك ولما حس اني هزعق خاف ومشي,1
وفخوره نيك بجد بجد بجدد,0
انهارده راجعه الدرس لقيت معظم العربيات والتكاتك عليها فلسطين وبجد كسم الجمال,1
عديت جنب ولد غريب انهارده عارفه اكتر اكله بيحبها عارفه لونو المفضل عارفه عيد ميلادو الشوارع كلها فكرانا غريب,0
خد قضيتنا بلد تانيومش مضطروناس كتير مكانتش فاهمه الموضوع وفهمت بسببو مفيش اي داعي انك تطلعي تهاجميه عمل حاجه كويسه,0
كونه شخص مش كويس دا مش هيلغي ابدا انو عمل شء كويس,0
احمد وشاي الكابوس والربيع كلهم حلوين بدل ليبتون,0
فتح الله وجمله ماركت وكازيون احسن كتير كارفور,0
بديل النسكافيه مصر كافيه وعلي كافيه غالي شويه,0
لايز ودوريتوس شيتوس شيبسي صن بايتس بيك رولز بداءل كتير زي بيج شيبس تايجر ويندوز وبريك كاراتيه,0
محلات الاكل السوري,0
امي بقت بتصحيني النوم بليل ونا بعيط وبتكلم القدس والاحتلال والواحد شكلو محتاج يرتاح شويه كميه الكوابيس دي,0
مش يحيي عزام دا بتاع احبنت عيوبك,0
مفيش اعرص الصهيوني العربي والله,1
عاوزه احضر حفله تخرجي,0
ازاي تعيط اقل دقيقه,0
كدا مبقاش كيان كدا بقا تنظيم,0
المهم يعني احنا نشتم مصر حكومتها براحتنا لمحت اي عرص بيغلط فيهم هطلع ميتينه,1
عمو اللي اكبر دولته رايح يحارب,1
حد كح هيموت,1
بيهددو مصر الله يرحمه السادات راحلهم لابس كرافته عليها النازيه,0
شغال كيد فيهم ومحدش يقدر يعمل ربع الي بيتعمل دا,0
عاوزين يخلو اهل غزه يروحو مصر واهل الضفه للاردن واهل فلسطين سوريا عشان يقدرو ياخدو الارض,0
بجد طول عمري بكرهو وشايفاه محدث نعمه وبجد مخيبش ظني,1
الواد دا بضن دين ابويا ورايو اللي بيطلع طيزو دا,1
تتجند وتروح لفلسطين لاباده شعبها وللتسلط علي النساء ولقيل الاطفال والنساء وعشان تستخدم صلاحياتها وامتيازاتها كامراه مجنده وهي اصلا رايحه لفلسطين لاسباب سياسيه يستخدمون معاها العيف رد فعل يصير استنكار واستنفار وتراها امراه ضعيفه تدخلون المراه مشاكلكم,1
قفشتو بياكل الباميه,0
داخلين امنينانا اخواتي اتقتلواتسحلواتهد عليهم بيوتهمنهكو عرضهماتهانواتسرق ارضهم,1
وطالب مني اني احميهم ارضي,0
يبنتلمتناكه,1
اللي حصل دا سمعت حد بيقول اسكندريه مش رجاله هركبو,1
اللي خد ايير يرجعه,0
ستات فلسطينيه بيدخلو عليهم يقتلوهممقبوله منك يروحي,1
ستات فلسطينيه بتضرب وتتسحل الشارع,1
الفلسطينيين يكتفو ويقررو يردو,0
احنا نلم كدا ونجيب شويه مطاوي وسنج ونطلع فلسطين نحررها,1
خخ اسحل امو لحد يتوب,1
فيديوهات هروب الاسراءيليينفيديوهات هروب العجول العيد,1
هيشغلو كشافات,0
القم,0
ايدي كوهين الله واكبر بقا القران والعدل وعندو قلب وشايف ان مينفعش بشر يتقتلو ويتسحلو سبيل انو يطلع الاسراءليين مظلومين ومقهورين واهء اهء,0
المصريين قلب وقالبا فلسطيين وملناش علاقه حكومتنا اي اتفاقيات,0
حقيقي كسمهم,1
ان ينصركم الله غالب,0
ذاكر التاريخ حبيبي ودور كويس عشان تكبر متبقاش عمو كريم ابن الشرموطه,1
ازاي تويتر كلو بقا فجاه بيعبر الموقف اللي بمر بيه كدا,0
وحاسديني البشر اي ونا بدونك واي الدنيا سوي عيونك بتحمل قربك وبقاسي ومشيت وياك ورجعت وحيد,0
وحاسديني البشر اي ونا بدونك,0
واي الدنيا سوي عيونك,0
دا طيب,0
انا محتاجه اعيط,0
سوبيا,0
عيصريه البحيره والاسكندريه والشرقيه,0
القبر,0
ويحك ولما التشويق,0
نفسي اعمل معاكو موضوع الهاله دا انا اخر امتحان انجليزي جيبت,0
جيه اسم الاكونت,0
اهي كدا معقوله شويه اه,0
زي ان يكون عندي وظيفه واقدر اشتغل عادي,0
اقدر اعيش لوحدي ومحتاجش لحد اكون عاله,0
يبقا عندي عربيه واسميها ماجده واجيب كلب,0
